"","Slough","Season","Habitat","size_class","Amphipoda_mean","Amphipoda_sd","Araneae_mean","Araneae_sd","Argulus_mean","Argulus_sd","Belo.Naucor_mean","Belo.Naucor_sd","Centrarchid_mean","Centrarchid_sd","Chironomid_mean","Chironomid_sd","Cladocera_mean","Cladocera_sd","Coleoptera_mean","Coleoptera_sd","Collembola_mean","Collembola_sd","Copepoda_mean","Copepoda_sd","Cyprinodontid_mean","Cyprinodontid_sd","Detritus_mean","Detritus_sd","Diptera_mean","Diptera_sd","Empty_mean","Empty_sd","Ephemeroptera_mean","Ephemeroptera_sd","Green.Algae_mean","Green.Algae_sd","Hemiptera_mean","Hemiptera_sd","Hydrachnidia_mean","Hydrachnidia_sd","Hymenoptera_mean","Hymenoptera_sd","Misc_mean","Misc_sd","Misc.Fish_mean","Misc.Fish_sd","Misc.Invert_mean","Misc.Invert_sd","Mollusca_mean","Mollusca_sd","Odonata_mean","Odonata_sd","Oligochaeta_mean","Oligochaeta_sd","Ostracoda_mean","Ostracoda_sd","Palaemonetes_mean","Palaemonetes_sd","Periphyton_mean","Periphyton_sd","Procambarus_mean","Procambarus_sd","Trichoptera_mean","Trichoptera_sd","Vasc.Plant_mean","Vasc.Plant_sd","X_mean","X_sd","Species_mean","Species_sd","Year_mean","Year_sd","Site_mean","Site_sd"
"182","TSL","Wet","Marsh","G.hol1",0.0241830065359477,0.0759949736517755,0.0781746031746032,0.149893144521364,0.00980392156862745,0.0404226041727222,0,0,0,0,0.122128851540616,0.190058628444572,0.0774743230625584,0.177467239220502,0.0065359477124183,0.0269484027818148,0.0065359477124183,0.0269484027818148,0,0,0,0,0.0343137254901961,0.121688152816729,0.269934640522876,0.349746705212253,0,0,0,0,0,0,0.0196078431372549,0.0808452083454443,0.143790849673203,0.296890276429187,0.0205882352941176,0.0638817842028632,0,0,0,0,0.191830065359477,0.266564416500997,0,0,0.00490196078431373,0.0202113020863611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,408.705882352941,24.0306177247963,NA,NA,2018,0,NA,NA
"183","TSL","Wet","Marsh","G.hol2",0.04,0.154919333848297,0.0322222222222222,0.103981581600634,0,0,0,0,0,0,0.0166666666666667,0.0645497224367903,0.0388888888888889,0.150616019019177,0.0928571428571429,0.26098322723493,0.0244444444444444,0.0648155706683062,0,0,0,0,0.0784126984126984,0.153364878939784,0.283809523809524,0.288627719527127,0,0,0,0,0,0,0.0166666666666667,0.0645497224367903,0.019047619047619,0.0737711113563317,0,0,0.0333333333333333,0.129099444873581,0.0666666666666667,0.175932887637249,0.176984126984127,0.220579651799607,0,0,0.0666666666666667,0.258198889747161,0,0,0,0,0,0,0,0,0,0,0.0133333333333333,0.0516397779494322,0,0,411.733333333333,17.9183332558212,NA,NA,2018,0,NA,NA
"184","TSL","Wet","Marsh","H.for1",0,0,0,0,0,0,0,0,0,0,0.120499108734403,0.254594631678137,0.356404379933792,0.423350548257141,0,0,0.0909090909090909,0.301511344577764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0927934810287751,0.156053790974622,0,0,0,0,0,0,0.0606060606060606,0.134839972492648,0,0,0.0181818181818182,0.0603022689155527,0,0,0.260606060606061,0.416818154279985,0,0,0,0,0,0,0,0,0,0,659.181818181818,56.5363921413777,NA,NA,2018,0,NA,NA
"185","TSL","Wet","Marsh","H.for2",0.0363636363636364,0.0813115628181742,0,0,0,0,0,0,0,0,0.0571428571428571,0.127775312999988,0.185714285714286,0.255550625999976,0,0,0,0,0.163636363636364,0.365902032681784,0,0,0.35,0.418330013267038,0,0,0,0,0,0,0,0,0.1,0.223606797749979,0.0571428571428571,0.127775312999988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0.111803398874989,0,0,0,0,0,0,661.2,61.462996998194,NA,NA,2018,0,NA,NA
"186","TSL","Wet","Marsh","L.goo1",0.155350359517026,0.200568095342597,0,0,0,0,0,0,0,0,0.0736507936507936,0.129427794367807,0.511544967378301,0.394975408002549,0.0185185185185185,0.0785674201318386,0,0,0.0222222222222222,0.0548318880553316,0,0,0.0128282828282828,0.031531772663471,0,0,0,0,0,0,0,0,0.0277777777777778,0.117851130197758,0.0503052503052503,0.1337336029316,0,0,0,0,0,0,0.0555555555555556,0.235702260395516,0,0,0,0,0,0,0.0333333333333333,0.118817705157201,0,0,0.0338624338624339,0.0675390873126793,0,0,0.00505050505050505,0.0214274782177742,0,0,959.333333333333,22.4158557328355,NA,NA,2018,0,NA,NA
"187","TSL","Wet","Marsh","L.goo2",0.0887955182072829,0.157835245702328,0,0,0,0,0,0,0,0,0.1054011348129,0.155898796281585,0.442384808174282,0.260748123694176,0,0,0,0,0.0247432306255836,0.0738075158105624,0,0,0.0883053221288515,0.131500934224759,0,0,0,0,0,0,0,0,0.0117647058823529,0.0485071250072666,0.0921680143042372,0.153109971112606,0,0,0,0,0,0,0.00309597523219814,0.0127650328966491,0.0183904330963154,0.0508939666527406,0,0,0,0,0.0478352744606615,0.0946031422292039,0.0117647058823529,0.0485071250072666,0.0622549019607843,0.0840195061558301,0,0,0.00309597523219814,0.0127650328966491,0,0,968,30.935416596516,NA,NA,2018,0,NA,NA
"188","TSL","Wet","Marsh","M.alb1",0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1403,NA,NA,NA,2018,NA,NA,NA
"189","TSL","Wet","Marsh","M.alb2",0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1402,NA,NA,NA,2018,NA,NA,NA
"190","TSL","Wet","Marsh","M.alb3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.353553390593274,0,0,0,0,0.75,0.353553390593274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1412.5,0.707106781186548,NA,NA,2018,0,NA,NA
"191","TSL","Wet","Marsh","N.pet1",1,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1570,NA,NA,NA,2018,NA,NA,NA
"192","TSL","Wet","NP","B.bel1",0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,42,NA,NA,NA,2018,NA,NA,NA
"193","TSL","Wet","NP","C.bim1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.166666666666667,0.288675134594813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.388888888888889,0.346944333244355,0.333333333333333,0.577350269189626,0.111111111111111,0.192450089729875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,1,NA,NA,2018,0,NA,NA
"194","TSL","Wet","NP","C.man1",0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0.6,NA,0,NA,0.4,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,67,NA,NA,NA,2018,NA,NA,NA
"195","TSL","Wet","NP","C.uro1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.583333333333333,0.58925565098879,0,0,0,0,0,0,0,0,0,0,0.0833333333333333,0.117851130197758,0,0,0,0,0,0,0.25,0.353553390593274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0833333333333333,0.117851130197758,0,0,83,12.7279220613579,NA,NA,2018,0,NA,NA
"196","TSL","Wet","NP","E.eve1",0.816666666666667,0.160727512683216,0,0,0,0,0,0,0,0,0.0888888888888889,0.0838870492807861,0,0,0,0,0,0,0,0,0,0,0.0333333333333333,0.0577350269189626,0,0,0,0,0,0,0.0333333333333333,0.0577350269189626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0277777777777778,0.0481125224324688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133.666666666667,1.52752523165195,NA,NA,2018,0,NA,NA
"197","TSL","Wet","NP","E.glo1",0.75,0.353553390593274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.353553390593274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,192.5,0.707106781186548,NA,NA,2018,0,NA,NA
"198","TSL","Wet","NP","F.chr1",0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0.333333333333333,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0.333333333333333,NA,0,NA,0.333333333333333,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,288,NA,NA,NA,2018,NA,NA,NA
"199","TSL","Wet","NP","G.hol1",0.0285714285714286,0.0755928946018455,0.0571428571428571,0.151185789203691,0.0714285714285714,0.188982236504614,0,0,0,0,0,0,0,0,0,0,0.0142857142857143,0.0377964473009227,0,0,0,0,0.107142857142857,0.196698948117361,0.45,0.366287682930598,0,0,0.0142857142857143,0.0377964473009227,0,0,0.0142857142857143,0.0377964473009227,0.0857142857142857,0.118019368870416,0.0142857142857143,0.0377964473009227,0,0,0,0,0.128571428571429,0.197604704011871,0,0,0.0142857142857143,0.0377964473009227,0,0,0,0,0,0,0.0714285714285714,0.188982236504614,0,0,0,0,0,0,398.428571428571,15.7782248986501,NA,NA,2018,0,NA,NA
"200","TSL","Wet","NP","G.hol2",0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0.2,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0.6,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0.2,NA,0,NA,0,NA,0,NA,389,NA,NA,NA,2018,NA,NA,NA
"201","TSL","Wet","NP","H.for1",0.0909090909090909,0.301511344577764,0,0,0,0,0,0,0,0,0.0935064935064935,0.21154086172205,0.383658008658009,0.377808489572199,0.012987012987013,0.0430730492253948,0.0303030303030303,0.100503781525921,0,0,0,0,0.0227272727272727,0.0753778361444409,0,0,0,0,0,0,0.0227272727272727,0.0753778361444409,0,0,0.0636363636363636,0.11590661514488,0,0,0,0,0,0,0.0227272727272727,0.0753778361444409,0,0,0,0,0,0,0.211363636363636,0.308722113614078,0,0,0.0454545454545455,0.150755672288882,0,0,0,0,0,0,615.454545454545,9.41661973707802,NA,NA,2018,0,NA,NA
"202","TSL","Wet","NP","H.for2",0.0833333333333333,0.166666666666667,0,0,0,0,0,0,0,0,0,0,0.370833333333333,0.105738146170413,0,0,0,0,0,0,0,0,0.175,0.23629078131263,0,0,0,0,0,0,0,0,0,0,0.0833333333333333,0.166666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2375,0.354436171968946,0,0,0.05,0.1,0,0,0,0,0,0,653,53.3479146733966,NA,NA,2018,0,NA,NA
"203","TSL","Wet","NP","L.goo1",0.079704246370913,0.105029666581998,0,0,0,0,0,0,0,0,0.246557454890788,0.195799499023768,0.249949124949125,0.260365358875545,0.00854700854700855,0.0256410256410256,0,0,0.0615079365079365,0.102235500222129,0,0,0.052638719305386,0.0653276859142341,0,0,0,0,0,0,0,0,0,0,0.100308641975309,0.121434046746333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12962962962963,0.270387810193497,0,0,0.0711572378239045,0.0718390306792728,0,0,0,0,0,0,968.666666666667,21.6910119634839,NA,NA,2018,0,NA,NA
"204","TSL","Wet","NP","L.goo2",0.1,0.162980060130066,0,0,0,0,0,0,0,0,0.133333333333333,0.298142396999972,0.239285714285714,0.173866592066258,0,0,0,0,0.196428571428571,0.138320833793122,0,0,0.0666666666666667,0.149071198499986,0,0,0,0,0,0,0,0,0.00952380952380952,0.021295885499998,0.0952380952380952,0.146771761975452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0928571428571429,0.0922715048768844,0,0,0.0666666666666667,0.149071198499986,0,0,0,0,0,0,994.6,6.58027355054484,NA,NA,2018,0,NA,NA
"205","TSL","Wet","Pond","A.ros1",0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0.166666666666667,NA,0,NA,0,NA,0,NA,0.166666666666667,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0.5,NA,0,NA,0.166666666666667,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,6,NA,NA,NA,2018,NA,NA,NA
"206","TSL","Wet","Pond","B.bel1",0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,41,NA,NA,NA,2018,NA,NA,NA
"207","TSL","Wet","Pond","C.bat1",0.96484375,NA,0,NA,0,NA,0,NA,0,NA,0.00390625,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0.0078125,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0.0234375,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,53,NA,NA,NA,2018,NA,NA,NA
"208","TSL","Wet","Pond","C.oce1",0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,71,NA,NA,NA,2018,NA,NA,NA
"209","TSL","Wet","Pond","C.uro1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.707106781186548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0263157894736842,0.0372161463782393,0,0,0.447368421052632,0.632674488430069,0,0,0,0,0,0,0.0263157894736842,0.0372161463782393,0,0,0,0,0,0,0,0,107.5,4.94974746830583,NA,NA,2018,0,NA,NA
"210","TSL","Wet","Pond","C.uro2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0238095238095238,0.0336717514850737,0,0,0,0,0,0,0.0238095238095238,0.0336717514850737,0,0,0,0,0,0,0,0,0.5,0.707106781186548,0,0,0.452380952380952,0.6397632782164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96.5,12.0208152801713,NA,NA,2018,0,NA,NA
"211","TSL","Wet","Pond","G.hol1",0,0,0.0897435897435897,0.187766904049703,0,0,0,0,0,0,0.032967032967033,0.118864327762549,0.0623188405797101,0.16812218878949,0,0,0,0,0,0,0,0,0.0494505494505494,0.103080637214149,0.376644370122631,0.389772021424048,0,0,0,0,0,0,0.032051282051282,0.0800640769025436,0.131549609810479,0.214999852521123,0.0384615384615385,0.0998574482525463,0,0,0,0,0.175824175824176,0.228070396122632,0,0,0.010989010989011,0.0396214425875164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,404.076923076923,44.3009810622397,NA,NA,2018,0,NA,NA
"212","TSL","Wet","Pond","G.hol2",0.0696627933470039,0.143304288463982,0.17719298245614,0.252958453520094,0,0,0.0075187969924812,0.0327736762672231,0,0,0.0150375939849624,0.0655473525344462,0.0131578947368421,0.0573539334676404,0.0618022328548644,0.114091768665486,0.0131578947368421,0.0573539334676404,0,0,0,0,0.0192982456140351,0.0580716771594308,0.119047619047619,0.170865477314373,0,0,0,0,0,0,0.0294486215538847,0.0723451357982574,0.0526315789473684,0.133825844757828,0.0239234449760766,0.104279879032074,0.0263157894736842,0.114707866935281,0.0789473684210526,0.25072992856064,0.235839598997494,0.312957625303664,0.0131578947368421,0.0573539334676404,0.0131578947368421,0.0573539334676404,0,0,0,0,0,0,0.0131578947368421,0.0573539334676404,0,0,0.0175438596491228,0.0764719112901873,0,0,401.052631578947,32.7303353756293,NA,NA,2018,0,NA,NA
"213","TSL","Wet","Pond","H.for2",0,0,0,0,0,0,0,0,0,0,0.305555555555556,0.393817968854384,0.361111111111111,0.375770812735241,0,0,0,0,0.0833333333333333,0.144337567297406,0,0,0.0833333333333333,0.144337567297406,0,0,0,0,0,0,0,0,0,0,0.0555555555555556,0.0962250448649376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.111111111111111,0.192450089729875,0,0,0,0,0,0,0,0,0,0,725,1,NA,NA,2018,0,NA,NA
"214","TSL","Wet","Pond","L.goo1",0.126984126984127,0.189901143943278,0,0,0,0,0,0,0,0,0.0757954545454545,0.139147655975069,0.329945193695194,0.31803316246923,0,0,0,0,0.0263095238095238,0.0738094227503553,0,0,0.149641608391608,0.182935607339616,0,0,0,0,0,0,0,0,0.01,0.0447213595499958,0.0663034188034188,0.133303865029095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0836101398601399,0.18674045686081,0,0,0.131410533910534,0.167686243315125,0,0,0,0,0,0,975.35,24.807203962177,NA,NA,2018,0,NA,NA
"215","TSL","Wet","Pond","L.goo2",0.099968734968735,0.176989554647369,0,0,0,0,0,0,0,0,0.116216931216931,0.176715597582003,0.29012321012321,0.2807065474142,0,0,0.01,0.0447213595499958,0.149902134902135,0.261394768772711,0,0,0.0844786694786695,0.0871262108208403,0,0,0,0,0,0,0,0,0.00555555555555555,0.0248451997499977,0.00185185185185185,0.00828173324999922,0,0,0.00833333333333333,0.0372677996249965,0,0,0.04,0.118765580695312,0.025,0.0815600808215988,0,0,0,0,0.00714285714285714,0.031943828249997,0,0,0.102335812335812,0.127134602224273,0,0,0.0590909090909091,0.18993702040941,0,0,974.85,26.3024413515672,NA,NA,2018,0,NA,NA
"216","TSL","Wet","Pond","L.gul3",0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0.333333333333333,NA,0.333333333333333,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0.333333333333333,NA,0,NA,0,NA,0,NA,0,NA,1225,NA,NA,NA,2018,NA,NA,NA
"217","TSL","Wet","Pond","L.mac1",0,0,0.04,0.0894427190999916,0,0,0.0166666666666667,0.0372677996249965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0.0894427190999916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14,0.219089023002066,0.15,0.223606797749979,0.2,0.447213595499958,0,0,0.246666666666667,0.326045327455487,0,0,0.166666666666667,0.372677996249965,0,0,0,0,0,0,0,0,0,0,1268.4,2.70185121722126,NA,NA,2018,0,NA,NA
"218","TSL","Wet","Pond","L.mar1",0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1306,NA,NA,NA,2018,NA,NA,NA
"219","TSL","Wet","Pond","L.mic1",0.277777777777778,0.392837100659193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.166666666666667,0.235702260395516,0,0,0,0,0.166666666666667,0.235702260395516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.166666666666667,0.235702260395516,0,0,0,0,0.222222222222222,0.157134840263677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1280.5,4.94974746830583,NA,NA,2018,0,NA,NA
"220","TSL","Wet","Pond","L.mic2",0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0.5,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0.5,NA,0,NA,0,NA,0,NA,1279,NA,NA,NA,2018,NA,NA,NA
"221","TSL","Wet","Pond","L.sic1",0,0,0.0217391304347826,0.104257207028537,0,0,0,0,0,0,0.0217391304347826,0.104257207028537,0.113833992094862,0.30236818309122,0,0,0.00395256916996047,0.0189558558233704,0,0,0,0,0.0108695652173913,0.0521286035142687,0.102766798418972,0.293050419431778,0,0,0,0,0,0,0,0,0.333272162619989,0.315181051373512,0.00790513833992095,0.0379117116467409,0,0,0,0,0.29903538490495,0.365842635328699,0,0,0.072463768115942,0.245289392868593,0,0,0.0124223602484472,0.0595755468734499,0,0,0,0,0,0,0,0,0,0,1388.52173913043,7.42764838117074,NA,NA,2018,0,NA,NA
"222","TSL","Wet","Pond","M.sal1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0555555555555556,0.235702260395516,0.305555555555556,0.458221911590266,0.0277777777777778,0.117851130197758,0,0,0,0,0,0,0,0,0,0,0.0555555555555556,0.235702260395516,0.0277777777777778,0.117851130197758,0.361111111111111,0.4791400248348,0.0648148148148148,0.190792027286539,0,0,0.0833333333333333,0.257247877713763,0.0185185185185185,0.0785674201318386,0,0,0.0185185185185185,0.0785674201318386,0,0,0,0,0,0,0,0,1434.16666666667,10.3369696321732,NA,NA,2018,0,NA,NA
"223","TSL","Wet","Pond","M.sia1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0606060606060606,0.201007563051842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.575757575757576,0.4964520585763,0.363636363636364,0.504524979109513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1491.27272727273,25.1836888048233,NA,NA,2018,0,NA,NA
"224","TSL","Wet","Pond","N.pet1",0,0,0,0,0,0,0,0,0,0,0.05,0.158113883008419,0.7,0.483045891539648,0,0,0,0,0,0,0,0,0.05,0.158113883008419,0,0,0,0,0,0,0,0,0,0,0.1,0.316227766016838,0,0,0.1,0.316227766016838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1552.8,10.7061768256564,NA,NA,2018,0,NA,NA
"225","TSL","Wet","Pond","P.lat2",0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1613,NA,NA,NA,2018,NA,NA,NA
"226","TSL","Wet","Pond","T.mar1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,0.34960294939005,0,0,0,0,0,0,0.05,0.158113883008419,0,0,0,0,0,0,0,0,0.0833333333333333,0.180020574955774,0.05,0.158113883008419,0,0,0,0,0,0,0.0833333333333333,0.180020574955774,0,0,0.0333333333333333,0.105409255338946,0,0,0,0,0,0,1664.1,5.82046199006383,NA,NA,2018,0,NA,NA
